| n | Iterative C | Recursive C | Dynamic Programming  C | Iterative P | Recursive P | Dynamic Programming  P |
| 3831 | 0.00230  |    -     | 0.00222  |0.04736  |    -     |    -     |
| 3832 | 0.00239  |    -     | 0.00224  |0.04743  |    -     |    -     |
| 3833 | 0.00233  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 3834 | 0.00242  |    -     | 0.00222  |0.04739  |    -     |    -     |
| 3835 | 0.00228  |    -     | 0.00227  |0.04749  |    -     |    -     |
| 3836 | 0.00254  |    -     | 0.00244  |0.04750  |    -     |    -     |
| 3837 | 0.00239  |    -     | 0.00225  |0.04749  |    -     |    -     |
| 3838 | 0.00249  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 3839 | 0.00237  |    -     | 0.00223  |0.04744  |    -     |    -     |
| 3840 | 0.00239  |    -     | 0.00227  |0.04752  |    -     |    -     |
| 3841 | 0.00236  |    -     | 0.00217  |0.04753  |    -     |    -     |
| 3842 | 0.00237  |    -     | 0.00224  |0.04747  |    -     |    -     |
| 3843 | 0.00232  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 3844 | 0.00234  |    -     | 0.00221  |0.04603  |    -     |    -     |
| 3845 | 0.00238  |    -     | 0.00223  |0.03965  |    -     |    -     |
| 3846 | 0.00236  |    -     | 0.00224  |0.03965  |    -     |    -     |
| 3847 | 0.00228  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 3848 | 0.00232  |    -     | 0.00223  |0.04156  |    -     |    -     |
| 3849 | 0.00224  |    -     | 0.00224  |0.04740  |    -     |    -     |
| 3850 | 0.00230  |    -     | 0.00214  |0.04737  |    -     |    -     |
| 3851 | 0.00219  |    -     | 0.00221  |0.04583  |    -     |    -     |
| 3852 | 0.00236  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 3853 | 0.00223  |    -     | 0.00209  |0.04733  |    -     |    -     |
| 3854 | 0.00240  |    -     | 0.00227  |0.04748  |    -     |    -     |
| 3855 | 0.00235  |    -     | 0.00227  |0.04744  |    -     |    -     |
| 3856 | 0.00230  |    -     | 0.00225  |0.04743  |    -     |    -     |
| 3857 | 0.00236  |    -     | 0.00224  |0.04752  |    -     |    -     |
| 3858 | 0.00238  |    -     | 0.00218  |0.04744  |    -     |    -     |
| 3859 | 0.00237  |    -     | 0.00220  |0.04742  |    -     |    -     |
| 3860 | 0.00235  |    -     | 0.00220  |0.04747  |    -     |    -     |
| 3861 | 0.00330  |    -     | 0.00245  |0.04757  |    -     |    -     |
| 3862 | 0.00249  |    -     | 0.00232  |0.04747  |    -     |    -     |
| 3863 | 0.00233  |    -     | 0.00225  |0.04743  |    -     |    -     |
| 3864 | 0.00232  |    -     | 0.00221  |0.04751  |    -     |    -     |
| 3865 | 0.00234  |    -     | 0.00218  |0.04756  |    -     |    -     |
| 3866 | 0.00248  |    -     | 0.00226  |0.04751  |    -     |    -     |
| 3867 | 0.00240  |    -     | 0.00224  |0.04752  |    -     |    -     |
| 3868 | 0.00235  |    -     | 0.00222  |0.04747  |    -     |    -     |
| 3869 | 0.00234  |    -     | 0.00224  |0.03908  |    -     |    -     |
| 3870 | 0.00238  |    -     | 0.00219  |0.04759  |    -     |    -     |
| 3871 | 0.00193  |    -     | 0.00223  |0.04781  |    -     |    -     |
| 3872 | 0.00239  |    -     | 0.00228  |0.04746  |    -     |    -     |
| 3873 | 0.00238  |    -     | 0.00226  |0.04742  |    -     |    -     |
| 3874 | 0.00241  |    -     | 0.00225  |0.04749  |    -     |    -     |
| 3875 | 0.00232  |    -     | 0.00222  |0.04747  |    -     |    -     |
| 3876 | 0.00235  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 3877 | 0.00233  |    -     | 0.00224  |0.04738  |    -     |    -     |
| 3878 | 0.00242  |    -     | 0.00222  |0.04747  |    -     |    -     |
| 3879 | 0.00241  |    -     | 0.00227  |0.04748  |    -     |    -     |
| 3880 | 0.00233  |    -     | 0.00225  |0.04748  |    -     |    -     |
| 3881 | 0.00233  |    -     | 0.00223  |0.04743  |    -     |    -     |
| 3882 | 0.00237  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 3883 | 0.00232  |    -     | 0.00223  |0.03815  |    -     |    -     |
| 3884 | 0.00226  |    -     | 0.00221  |0.04379  |    -     |    -     |
| 3885 | 0.00236  |    -     | 0.00225  |0.04572  |    -     |    -     |
| 3886 | 0.00239  |    -     | 0.00229  |0.04746  |    -     |    -     |
| 3887 | 0.00232  |    -     | 0.00221  |0.04751  |    -     |    -     |
| 3888 | 0.00234  |    -     | 0.00223  |0.04120  |    -     |    -     |
| 3889 | 0.00228  |    -     | 0.00210  |0.04730  |    -     |    -     |
| 3890 | 0.00228  |    -     | 0.00218  |0.04754  |    -     |    -     |
| 3891 | 0.00234  |    -     | 0.00224  |0.04744  |    -     |    -     |
| 3892 | 0.00220  |    -     | 0.00210  |0.04735  |    -     |    -     |
| 3893 | 0.00236  |    -     | 0.00230  |0.04748  |    -     |    -     |
| 3894 | 0.00244  |    -     | 0.00221  |0.04647  |    -     |    -     |
| 3895 | 0.00233  |    -     | 0.00221  |0.04745  |    -     |    -     |
| 3896 | 0.00235  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 3897 | 0.00231  |    -     | 0.00224  |0.04749  |    -     |    -     |
| 3898 | 0.00238  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 3899 | 0.00231  |    -     | 0.00219  |0.04746  |    -     |    -     |
| 3900 | 0.00234  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 3901 | 0.00235  |    -     | 0.00220  |0.04750  |    -     |    -     |
| 3902 | 0.00232  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 3903 | 0.00232  |    -     | 0.00223  |0.04743  |    -     |    -     |
| 3904 | 0.00229  |    -     | 0.00226  |0.04751  |    -     |    -     |
| 3905 | 0.00246  |    -     | 0.00225  |0.04610  |    -     |    -     |
| 3906 | 0.00237  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 3907 | 0.00233  |    -     | 0.00223  |0.04739  |    -     |    -     |
| 3908 | 0.00233  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 3909 | 0.00237  |    -     | 0.00216  |0.04476  |    -     |    -     |
| 3910 | 0.00236  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 3911 | 0.00234  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 3912 | 0.00231  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 3913 | 0.00224  |    -     | 0.00220  |0.04742  |    -     |    -     |
| 3914 | 0.00238  |    -     | 0.00220  |0.04749  |    -     |    -     |
| 3915 | 0.00239  |    -     | 0.00225  |0.04747  |    -     |    -     |
| 3916 | 0.00232  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 3917 | 0.00234  |    -     | 0.00224  |0.04749  |    -     |    -     |
| 3918 | 0.00236  |    -     | 0.00220  |0.04734  |    -     |    -     |
| 3919 | 0.00225  |    -     | 0.00209  |0.04729  |    -     |    -     |
| 3920 | 0.00223  |    -     | 0.00222  |0.04727  |    -     |    -     |
| 3921 | 0.00236  |    -     | 0.00226  |0.04739  |    -     |    -     |
| 3922 | 0.00234  |    -     | 0.00219  |0.04145  |    -     |    -     |
| 3923 | 0.00232  |    -     | 0.00221  |0.04567  |    -     |    -     |
| 3924 | 0.00243  |    -     | 0.00229  |0.04457  |    -     |    -     |
| 3925 | 0.00238  |    -     | 0.00221  |0.04613  |    -     |    -     |
| 3926 | 0.00237  |    -     | 0.00227  |0.04738  |    -     |    -     |
| 3927 | 0.00230  |    -     | 0.00222  |0.04737  |    -     |    -     |
| 3928 | 0.00233  |    -     | 0.00227  |0.04283  |    -     |    -     |
| 3929 | 0.00252  |    -     | 0.00228  |0.04752  |    -     |    -     |
| 3930 | 0.00236  |    -     | 0.00223  |0.04749  |    -     |    -     |
| 3931 | 0.00237  |    -     | 0.00229  |0.04739  |    -     |    -     |
| 3932 | 0.00236  |    -     | 0.00225  |0.04743  |    -     |    -     |
| 3933 | 0.00236  |    -     | 0.00226  |0.04745  |    -     |    -     |
| 3934 | 0.00241  |    -     | 0.00220  |0.03948  |    -     |    -     |
| 3935 | 0.00232  |    -     | 0.00222  |0.04742  |    -     |    -     |
| 3936 | 0.00236  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 3937 | 0.00232  |    -     | 0.00221  |0.04638  |    -     |    -     |
| 3938 | 0.00247  |    -     | 0.00246  |0.04751  |    -     |    -     |
| 3939 | 0.00245  |    -     | 0.00225  |0.04749  |    -     |    -     |
| 3940 | 0.00235  |    -     | 0.00225  |0.04742  |    -     |    -     |
| 3941 | 0.00244  |    -     | 0.00222  |0.04750  |    -     |    -     |
| 3942 | 0.00232  |    -     | 0.00225  |0.04734  |    -     |    -     |
| 3943 | 0.00226  |    -     | 0.00226  |0.04184  |    -     |    -     |
| 3944 | 0.00234  |    -     | 0.00221  |0.04739  |    -     |    -     |
| 3945 | 0.00245  |    -     | 0.00228  |0.04689  |    -     |    -     |
| 3946 | 0.00239  |    -     | 0.00229  |0.04741  |    -     |    -     |
| 3947 | 0.00235  |    -     | 0.00217  |0.04712  |    -     |    -     |
| 3948 | 0.00231  |    -     | 0.00222  |0.03962  |    -     |    -     |
| 3949 | 0.00249  |    -     | 0.00230  |0.04747  |    -     |    -     |
| 3950 | 0.00236  |    -     | 0.00211  |0.04736  |    -     |    -     |
| 3951 | 0.00235  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 3952 | 0.00242  |    -     | 0.00225  |0.04752  |    -     |    -     |
| 3953 | 0.00232  |    -     | 0.00220  |0.04470  |    -     |    -     |
| 3954 | 0.00254  |    -     | 0.00235  |0.04743  |    -     |    -     |
| 3955 | 0.00233  |    -     | 0.00226  |0.04748  |    -     |    -     |
| 3956 | 0.00221  |    -     | 0.00210  |0.04749  |    -     |    -     |
| 3957 | 0.00241  |    -     | 0.00228  |0.04745  |    -     |    -     |
| 3958 | 0.00236  |    -     | 0.00221  |0.04606  |    -     |    -     |
| 3959 | 0.00238  |    -     | 0.00226  |0.04746  |    -     |    -     |
| 3960 | 0.00237  |    -     | 0.00223  |0.04748  |    -     |    -     |
| 3961 | 0.00234  |    -     | 0.00224  |0.04747  |    -     |    -     |
| 3962 | 0.00234  |    -     | 0.00214  |0.04444  |    -     |    -     |
| 3963 | 0.00244  |    -     | 0.00215  |0.04030  |    -     |    -     |
| 3964 | 0.00237  |    -     | 0.00226  |0.04753  |    -     |    -     |
| 3965 | 0.00249  |    -     | 0.00228  |0.04746  |    -     |    -     |
| 3966 | 0.00236  |    -     | 0.00224  |0.04746  |    -     |    -     |
| 3967 | 0.00231  |    -     | 0.00227  |0.04740  |    -     |    -     |
| 3968 | 0.00237  |    -     | 0.00214  |0.04682  |    -     |    -     |
| 3969 | 0.00236  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 3970 | 0.00243  |    -     | 0.00221  |0.04749  |    -     |    -     |
| 3971 | 0.00233  |    -     | 0.00224  |0.04748  |    -     |    -     |
| 3972 | 0.00234  |    -     | 0.00220  |0.04618  |    -     |    -     |
| 3973 | 0.00246  |    -     | 0.00223  |0.04749  |    -     |    -     |
| 3974 | 0.00237  |    -     | 0.00226  |0.04751  |    -     |    -     |
| 3975 | 0.00236  |    -     | 0.00224  |0.04742  |    -     |    -     |
| 3976 | 0.00233  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 3977 | 0.00240  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 3978 | 0.00230  |    -     | 0.00223  |0.04741  |    -     |    -     |
| 3979 | 0.00233  |    -     | 0.00222  |0.04747  |    -     |    -     |
| 3980 | 0.00237  |    -     | 0.00226  |0.04746  |    -     |    -     |
| 3981 | 0.00233  |    -     | 0.00222  |0.04739  |    -     |    -     |
| 3982 | 0.00225  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 3983 | 0.00243  |    -     | 0.00227  |0.04479  |    -     |    -     |
| 3984 | 0.00233  |    -     | 0.00224  |0.04751  |    -     |    -     |
| 3985 | 0.00238  |    -     | 0.00225  |0.04746  |    -     |    -     |
| 3986 | 0.00241  |    -     | 0.00220  |0.04747  |    -     |    -     |
| 3987 | 0.00230  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 3988 | 0.00233  |    -     | 0.00222  |0.04740  |    -     |    -     |
| 3989 | 0.00217  |    -     | 0.00207  |0.04729  |    -     |    -     |
| 3990 | 0.00226  |    -     | 0.00211  |0.04746  |    -     |    -     |
| 3991 | 0.00240  |    -     | 0.00226  |0.04539  |    -     |    -     |
| 3992 | 0.00233  |    -     | 0.00223  |0.04740  |    -     |    -     |
| 3993 | 0.00234  |    -     | 0.00225  |0.04747  |    -     |    -     |
| 3994 | 0.00243  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 3995 | 0.00230  |    -     | 0.00219  |0.04129  |    -     |    -     |
| 3996 | 0.00232  |    -     | 0.00222  |0.04731  |    -     |    -     |
| 3997 | 0.00228  |    -     | 0.00224  |0.04744  |    -     |    -     |
| 3998 | 0.00238  |    -     | 0.00224  |0.04745  |    -     |    -     |
| 3999 | 0.00232  |    -     | 0.00226  |0.04742  |    -     |    -     |
| 4000 | 0.00229  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 4001 | 0.00233  |    -     | 0.00228  |0.04748  |    -     |    -     |
| 4002 | 0.00238  |    -     | 0.00228  |0.04749  |    -     |    -     |
| 4003 | 0.00235  |    -     | 0.00225  |0.04752  |    -     |    -     |
| 4004 | 0.00230  |    -     | 0.00223  |0.04744  |    -     |    -     |
| 4005 | 0.00242  |    -     | 0.00227  |0.04741  |    -     |    -     |
| 4006 | 0.00238  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 4007 | 0.00226  |    -     | 0.00213  |0.04739  |    -     |    -     |
| 4008 | 0.00233  |    -     | 0.00226  |0.04743  |    -     |    -     |
| 4009 | 0.00235  |    -     | 0.00227  |0.04748  |    -     |    -     |
| 4010 | 0.00234  |    -     | 0.00217  |0.04747  |    -     |    -     |
| 4011 | 0.00242  |    -     | 0.00220  |0.04212  |    -     |    -     |
| 4012 | 0.00237  |    -     | 0.00223  |0.04750  |    -     |    -     |
| 4013 | 0.00233  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 4014 | 0.00240  |    -     | 0.00221  |0.04745  |    -     |    -     |
| 4015 | 0.00240  |    -     | 0.00226  |0.04526  |    -     |    -     |
| 4016 | 0.00235  |    -     | 0.00219  |0.04723  |    -     |    -     |
| 4017 | 0.00244  |    -     | 0.00228  |0.04754  |    -     |    -     |
| 4018 | 0.00248  |    -     | 0.00225  |0.04747  |    -     |    -     |
| 4019 | 0.00231  |    -     | 0.00219  |0.04746  |    -     |    -     |
| 4020 | 0.00232  |    -     | 0.00221  |0.04744  |    -     |    -     |
| 4021 | 0.00242  |    -     | 0.00219  |0.04676  |    -     |    -     |
| 4022 | 0.00249  |    -     | 0.00224  |0.04746  |    -     |    -     |
| 4023 | 0.00226  |    -     | 0.00230  |0.04610  |    -     |    -     |
| 4024 | 0.00232  |    -     | 0.00220  |0.04742  |    -     |    -     |
| 4025 | 0.00225  |    -     | 0.00212  |0.04737  |    -     |    -     |
| 4026 | 0.00223  |    -     | 0.00207  |0.04099  |    -     |    -     |
| 4027 | 0.00234  |    -     | 0.00223  |0.04130  |    -     |    -     |
| 4028 | 0.00239  |    -     | 0.00221  |0.04743  |    -     |    -     |
| 4029 | 0.00234  |    -     | 0.00212  |0.04743  |    -     |    -     |
| 4030 | 0.00237  |    -     | 0.00218  |0.04744  |    -     |    -     |
| 4031 | 0.00233  |    -     | 0.00220  |0.04741  |    -     |    -     |
| 4032 | 0.00239  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 4033 | 0.00233  |    -     | 0.00219  |0.04746  |    -     |    -     |
| 4034 | 0.00237  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 4035 | 0.00236  |    -     | 0.00220  |0.04745  |    -     |    -     |
| 4036 | 0.00239  |    -     | 0.00224  |0.04745  |    -     |    -     |
| 4037 | 0.00243  |    -     | 0.00228  |0.04749  |    -     |    -     |
| 4038 | 0.00237  |    -     | 0.00215  |0.04751  |    -     |    -     |
| 4039 | 0.00233  |    -     | 0.00230  |0.04745  |    -     |    -     |
| 4040 | 0.00238  |    -     | 0.00225  |0.04741  |    -     |    -     |
| 4041 | 0.00245  |    -     | 0.00224  |0.04747  |    -     |    -     |
| 4042 | 0.00244  |    -     | 0.00223  |0.04743  |    -     |    -     |
| 4043 | 0.00234  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 4044 | 0.00224  |    -     | 0.00218  |0.04737  |    -     |    -     |
| 4045 | 0.00235  |    -     | 0.00224  |0.04747  |    -     |    -     |
| 4046 | 0.00238  |    -     | 0.00216  |0.04735  |    -     |    -     |
| 4047 | 0.00219  |    -     | 0.00208  |0.04731  |    -     |    -     |
| 4048 | 0.00240  |    -     | 0.00226  |0.04748  |    -     |    -     |
| 4049 | 0.00232  |    -     | 0.00219  |0.04742  |    -     |    -     |
| 4050 | 0.00243  |    -     | 0.00219  |0.04745  |    -     |    -     |
| 4051 | 0.00229  |    -     | 0.00223  |0.04741  |    -     |    -     |
| 4052 | 0.00243  |    -     | 0.00221  |0.04407  |    -     |    -     |
| 4053 | 0.00233  |    -     | 0.00220  |0.04740  |    -     |    -     |
| 4054 | 0.00238  |    -     | 0.00220  |0.04749  |    -     |    -     |
| 4055 | 0.00232  |    -     | 0.00192  |0.04740  |    -     |    -     |
| 4056 | 0.00236  |    -     | 0.00224  |0.04749  |    -     |    -     |
| 4057 | 0.00236  |    -     | 0.00221  |0.04749  |    -     |    -     |
| 4058 | 0.00238  |    -     | 0.00217  |0.04743  |    -     |    -     |
| 4059 | 0.00236  |    -     | 0.00220  |0.04743  |    -     |    -     |
| 4060 | 0.00252  |    -     | 0.00229  |0.04753  |    -     |    -     |
| 4061 | 0.00237  |    -     | 0.00226  |0.04697  |    -     |    -     |
| 4062 | 0.00239  |    -     | 0.00228  |0.04746  |    -     |    -     |
| 4063 | 0.00236  |    -     | 0.00221  |0.04756  |    -     |    -     |
| 4064 | 0.00252  |    -     | 0.00232  |0.04750  |    -     |    -     |
| 4065 | 0.00238  |    -     | 0.00220  |0.04713  |    -     |    -     |
| 4066 | 0.00238  |    -     | 0.00216  |0.04740  |    -     |    -     |
| 4067 | 0.00239  |    -     | 0.00222  |0.04747  |    -     |    -     |
| 4068 | 0.00231  |    -     | 0.00224  |0.04745  |    -     |    -     |
| 4069 | 0.00236  |    -     | 0.00221  |0.04745  |    -     |    -     |
| 4070 | 0.00235  |    -     | 0.00218  |0.04744  |    -     |    -     |
| 4071 | 0.00231  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 4072 | 0.00233  |    -     | 0.00222  |0.04746  |    -     |    -     |
| 4073 | 0.00234  |    -     | 0.00223  |0.04748  |    -     |    -     |
| 4074 | 0.00237  |    -     | 0.00218  |0.04745  |    -     |    -     |
| 4075 | 0.00236  |    -     | 0.00221  |0.04742  |    -     |    -     |
| 4076 | 0.00236  |    -     | 0.00223  |0.04743  |    -     |    -     |
| 4077 | 0.00229  |    -     | 0.00229  |0.04745  |    -     |    -     |
| 4078 | 0.00235  |    -     | 0.00223  |0.04387  |    -     |    -     |
| 4079 | 0.00255  |    -     | 0.00238  |0.04751  |    -     |    -     |
| 4080 | 0.00244  |    -     | 0.00230  |0.04742  |    -     |    -     |
| 4081 | 0.00229  |    -     | 0.00226  |0.04702  |    -     |    -     |
| 4082 | 0.00240  |    -     | 0.00219  |0.04658  |    -     |    -     |
